"SK_MATRICULA";"NM_LOCALIDADE";"NM_CATEGORIATARIFARIA";"NM_SITUACAO_IMOVEL";"NN_MORADORES";"ST_PISCINA";"LAT_GEO";"LONG_GEO"
BCEF7A3420E0ED0EE6DC1B767CBF665953C3D5722EB4BD11E59CA2D84A37F76F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935877;-38.371155
"985C18550F5610614E5184507057EC8AB34BE7DF4D5071EECC9E62083E042632";SALVADOR UMB;RESIDENCIAL;HABITADO;4;1;-12.935824;-38.371732
"8EACA7CAFF7BC97AEF3E630A98F9E90072D66D55909325514ACB7CF15954F57A";SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.94712;-38.374968
"2CD30F8A5827FEA4CEE6B31352AEFA7F1D15147E7C5C5EE75B7BB464B7ACE771";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951713;-38.358682
E477ED9E1D03A318326FC3858B850B9288CB7E32606E553451E6EFE26B869F4B;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.951911;-38.358587
"5A7E6E18DB2ED3E37CDD8246500EF30747E1B63873DB7330A7DFE4F3D2CD8327";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951899;-38.358665
B04D022004C6A2923123634952396F98A0FC1E2A33A5B4B5486A079D60DFB4A1;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.935123;-38.373479
"57C97C1CD0249A2936E25515F6779DF13345C52006F9E756F652C4A029E21D88";SALVADOR UMB;RESIDENCIAL;HABITADO;3;1;-12.93501;-38.373521
"01EDDA4ED1D1421772F16C6A684E8F9D2FAD8FBBD3846D37FE30F070E5A4679A";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.935165;-38.373639
"1E6099E16C1E306F18C6E4B0AD735169B6F87D7E0BDC7123DFECECB3A99124B6";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9518;-38.358831
C4A664AFE1569D407BF48173015801D603935CE9FD6833E27519201F9763F018;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935531;-38.368785
"823BDA6B18012AD7ADAE7135EEED167B8CA1DA9EA9E7558CC5734D4E20C9584B";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.949376;-38.360833
"18D2FAF03853DD1FAB3BC4F930B6885E0FF54B15BDA22ECFA822048155D07900";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932136;-38.359606
"6B8D1EFE5ADF63CEC89E2D61CC8A6E218253337227F4660B1AE72DAD460FEFE7";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932219;-38.3595
CD61872B0912EF3C3C3604B8311E52CC44C3692A73A9648F6B6005D832E1B08A;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.931901;-38.359502
AC59E764443DB61E6FD57E88F2AFA37DF6575C86389333FE023320C9D15141F1;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.931937;-38.359395
"32BD034B4233B4A32411A98369DC12AA1E2EAEA0075F0F0A193621224961390D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932628;-38.359709
B81A4FE2F9319B0A47E364AD34680571FFECA0CC5F7BF9AB24B0A0434EC36E12;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932664;-38.359602
ACA884480A2568F65B781CC77FAA80E53B3BF13BFB4EAFAE2459A6ABBCAD9FF0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941039;-38.36877
"4B8AD7A9890CDF95D3CE33A719C3DDFF60095CB4DE7A4ECD1DAB9ED465B43B11";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.941257;-38.368707
"550180D2D702AB1780F9A9882153C2E8B99B55D41178650606C374189AB11C13";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936234;-38.368068
C1E3FD57906C311EED2DED51EB0230B66F4F82EE028CB1E206C7E7BDE3E11503;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936217;-38.368142
"2B06E8F05D0A26D0BAECCA30694D5470259C6209CB3B29D746E3E2054C02BCA7";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936339;-38.367885
"23F7CBB27D8BFB2EE9AC077B87E64FD7A6865B6D55068640FA68452EDE7B16C7";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936286;-38.36781
"008500A0AC19EDA0F74EB88A2B0F0C1E0EC4607556C607121587AE0013085198";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.936316;-38.367689
C4A79EFFAFF18DB2060773A1C38E3F347E0B3524EB4DEF828C217A8628CC873E;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.93627;-38.367541
"4E9AACAF042BB38983E92D2F41868E146D00648EC4573551DF8D0885AD2CC7BD";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936174;-38.367714
"7C5D5A48537EA88CEEE97861A94FB084F9F9D784F712476A2F2F00B65D6760C9";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936149;-38.367483
"127D09464225DB8CBB8ADD2A4E5F455BF10058B3E830E5763E7A9EAF9DC4BE0E";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935093;-38.368834
"3788E80C5B6CF151317CBCAB0ADC603977C25700B87F92DA8EE28F71A4E46AE1";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935031;-38.368973
AE307B3C68AA6F29C1B759F7721FFB6F57A0AE639A76376FFF35D4EC335FD1B0;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.93467;-38.369177
"77DC585C7B06E3EB5C15FC2777D4A5ADCD37D8971AFB321862E6390BC43BFF15";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934495;-38.369261
"23E2E62FA4F34C8BE1E9DF462A5C4D792FB52A2B5F3D74CA94B828D8CB1DA03F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933884;-38.36937
"197E4DA14340D6D72CA803A966120D327AEF815BA6D67FC7758F0CD0AAE011D2";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93405;-38.369395
"4FAD83C1D95A9AA4CEB259A90415C03CF7FFD0F70ADE8D48BEEF6B06BE218220";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934139;-38.369244
"381E43D15BBCCB3F223EF3868032F41D05A7BB9E72624AC260367528F087CB81";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934487;-38.369015
"15BC99D002E6A7194BE285138898F9F3B754D3B58CABDFAD0165D9B9F8E7A775";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940363;-38.361166
"44A21F54FEC2995F0D9BA9F4AA481288DC5013B9E5EA9DA650C692F2311D0605";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936718;-38.367535
"04106A5B1206ECDAA3B06837DEDD2A34010AFCBF4160316F2A7DF4F76D1DFE0C";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936689;-38.367658
"254B2C9E2041943235A04E010E97B3196E75F6063DDDFF7046FA7A27E93CDB03";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936672;-38.367729
D087FB62A549F20BBB0CCDB8CF2625C06165DF8685764D8BFC726CE88298FAE9;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936614;-38.367954
A91F70BB5F159D2A001A1A8041A9C0F0B2F2E1C7FE6F50B8E04A7691911433EE;SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.93658;-38.368072
"023270F53F91DBAA6F7D63D570220ACFE18AFCD67E56508527CC6A4B54691B7E";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936467;-38.368164
"30263A5FE7A51F7B73AF0CD757A85FB188254F343240B15105E975D8ADE4511E";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936345;-38.368335
A78825E6A4FC3EBF376B7139B225F9F1BAB9ABE05DC37AE235FD15CBF00DC595;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.948214;-38.366676
"13FD54F26C172560A5AC2078EDEF546F398E7F4A8DF3C937D1E4138423F3EE5E";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936448;-38.362798
"24F4A79E388B1A3F7F66F8A100623942E547417C382FBAA27A10DC97709FB36A";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940514;-38.361646
"08094BE7853A4F976460EFCF22B8ACCD3B6065243E5878F27ACAEE5D0715EE33";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942544;-38.36927
"85F116D9AD7FAA3A8CD8D4E62EC467DCBD79BA237F5F41CD23D3FD9AB5F22F89";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.942641;-38.369262
"0BA74DEA737BE0B10AD38348258E63ECAC9005465BAD808B3B7207FA55DFC9E0";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951026;-38.362481
"2DCF26453639FD05B3779D1E2048CDC80E64B39895CD6C8732EC6991F4ED814C";SALVADOR UMB;RESIDENCIAL;HABITADO;12;0;-12.935495;-38.363231
"78D5403BE30AC5850816C831806FC654971C7F25CA66BB8846CC81A1FD14FFF9";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935412;-38.363392
AA01F59CA76210A2800618489D8A81450304EE767F6490B83604BED9CA0F9CF7;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934999;-38.363402
"973335DC304E79358F0D6D4FA326C5D066E9A7A6FC0D9B08F65CB3EFA086F8AA";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935157;-38.3637
A689D95449E2B685BB12BBB15E1162540B91941A4AD60CAB8B5D718327ADDB86;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939086;-38.358518
"214EC44B90098C2B7CEB35844E40156715372B209B06795E6C607B65764771DB";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938195;-38.369001
"1C9DA7658143F26798856E35D9ADDF4D094B16C391F7ADF68EF70C7940810356";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935664;-38.362701
D1706149478AF83E4E03BF2918F88B7F386E1D3FA57BC3C0653AC9A8FB7CF4A4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.937919;-38.360003
"721EEE6047D3AF56C34E1E8E6F833368AFBBC87065408B3BF21F33781221C3A3";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.928393;-38.358005
"0630403A1E11DD6C0282EF8D337052CAB4312D208FCBEC5AB18BF499419ECC28";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939771;-38.369138
CA7AF75A578D34849ADA58705ED00CB054A5AB0D7CEF99B38F63B5C9A813C525;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.927386;-38.357806
"4B7C4370893C1D62F5FC8241DDEAEC4FBBF0B0DDD8373E963579A32021151F6C";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939344;-38.36586
"6BC62266A0866B78D8552B1081CA04B19E8622066D995D6EAF2E6EDC843271E0";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936918;-38.364849
"710F4ACB2E6E8D7B5983E0C500D302A0FD648E364690DADEF44A115F17A78D25";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.926874;-38.357732
F41235B265447A696B072EDF73B571691F353D1B28489364B7ADD19FCCAC5ED7;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.927675;-38.358248
"94D76241374C9D4860E574302FD0FAF352AE299F4DB201D8EC47CE4BC81FC4B3";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.927484;-38.35804
"452D175F5BB6C0B90D7F8F23B7E2C55662A1CF05453DF79B26D1B2224C99AED4";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946468;-38.371092
EEF3167AB626CDBA9C183928080070783A9032CEB621BA5C9619701F7B5BEE05;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94501;-38.3669
"523D420474DC6AC86F66D5E70E53C8C48A9388C27901BC6F0E3F29889DA62487";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.926671;-38.357144
"2BBB45F95E6E18AD2B7DFEC7BDDF93BB44FB3AB992473D7CC3C3D33AB44DCBCE";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.926281;-38.357059
"26C177F5D9D64F1D813C0E5514A1B17FFF0B1A87970EB9104A0719C6B070E9BE";SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.926235;-38.357165
"840AACBE428B272DEE93FF400326D7B56C75B6292C2F7CCA96C1B784D96091D2";SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.928243;-38.356182
EDA07C87BFBDC05A761E9755BA4E1246F00C5638D394D3B962F9382A846BEE5A;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.936782;-38.366712
"6C4131C5C476724F1A1E09AC41DA148BA463A90E080523B8D786FA34B4670F94";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937046;-38.363706
C844466D2835382B930F0F0E89894F57077C2C3318A1E8A24B81ABD78DC10376;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9426;-38.368933
F9AAF2CFA3A5F0D42CC6AB6869C08E545124F946C8CA4AAB5297587A8B663F4B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944823;-38.362847
"9AA34A236512B4D54DF619A8C10B2DF77710B4F46A3930075558B169CB352D16";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948394;-38.347991
C3B2DD861426BB46E0470B6EF6D5BC026AC3DCA72704CF7CABC8FF01B6FB2032;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947952;-38.348217
A858A2E0FFE0478070021EDF9CA31EAE246B1B86D84C07308617D44C6B95013C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949188;-38.348677
"1A05F28B18E3AF69BD381329432424D06A33BC4EF3E733DC751A35C1427E1FAA";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949258;-38.347609
"78CF26A8DC827472DCF4835D4BC5A93DB12B7975C78E622C01BA1477A74EE964";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.947988;-38.352294
"4C798A1166FB770226142CE0725E9C16DFF64B4DF72AE6D3B620880624AD77AF";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.948385;-38.351977
C03B2D615114B533E2BE4CD57ACB1240C9DE9C02FBF1AE51545C85B371707D1A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946998;-38.350873
C8440E27B47264B3CF2EA7A9A4746C5697FB60E1DB8E921D491DE6D0C4F0E06A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94756;-38.352273
"4D44014407398DE9B7402FAFB2A6728749EF92629C69AAA1906251AB4D9423D3";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948795;-38.347848
"7CFF9B30E9D7E57D8F40A7A28F382611943E48B8454C560EE99517E9844EFF27";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94855;-38.347917
"7E6DAA52C572B798DAD76BA0DF088FD4F548FC8BBD0869A892161B94201BAB49";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947827;-38.349153
"5E2E69AA462B349965FB73B9A1506877E50EA5AB90E10F4A8FED547AD2F18F29";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947826;-38.348856
B13194F26D0A493A9D90EAC4B93686B85F1D26CBF9765856C98986918EBA35BC;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.94839;-38.352083
C7807CE497A0FC47D1E41D85DD6DF02DFF16765DC03BD6D612782F7075C05AFB;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948287;-38.351531
"67BB26F10041E28D95117D2619ACD2234F540B11E5B5BEB54EDE696978737256";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948525;-38.350759
"65E86D21160A85D7CC41CAA3A6F1FE575B349F32E7A8645016F46D775EB4E847";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.953203;-38.354248
ED9FA307F719847DA1FDD16A6DC686ADD119BE2AACDE94079904B146EFAA8452;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.933795;-38.368334
"7088D3668FD1CD3BD13221A2E9874D5AA9E35710F5E693075E36C2D362DBCB9D";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.951298;-38.359142
F08C103418470072178970FF6E774E4C2FCD44D93520FFBB0A1A1D4EA760CAC3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"49C50089D93089557DC93ED50A4AEC2ED1C2F0AE67D707EC70C908F129275A4C";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934942;-38.361816
"2A7D92B77FB935903BA9F8030D7D2278F1919365E30D2CD237E4A6BA46863B91";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947769;-38.369479
"8DAD363F228F55F5B3F6506844A9A2880CEFF04EDF1B622919A1FEEDC8C74627";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.939136;-38.357093
CB457A0EFA19FC80622D166E97F0F3F8A55D6345728351BB8F294EFD04FBE000;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941196;-38.361915
"3BB80345138849A0655A108F659E3B63F284A9AB72BC9AB7AB2EC8D45C48016E";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940343;-38.365572
DEE39C9152DF0FA08F834DF966DA9784F61D3E61B6126246E63A14A35AA95091;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.949482;-38.352938
"91FDD19EE293B2541060C39AC179D74C3574B59F657D43599053FC3140A6DB5C";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935503;-38.366259
"31AB3AD8CF57A1B6A749756DFD4F343A9BE3168838DA8C6D2B5B18B8D13CDDD8";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.939209;-38.365413
EA29E13861586D4043010AC00EA1AC2B4B2F329CD527DB30E73B6F9F03474DD0;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.939298;-38.366359
B5FE0EDA330FD3A0448F27E4EDC40A957F4D30965ADBF52FF5BFBB82FC6973F3;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936501;-38.358048
"848D00E86003297AF4A58C5CB29A821047AF0DE74CA1EDF4C03AF1FD21C2B178";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"26DA0711FD98212CF29CC8B403790E0234A78D7E1DE918747B1F2CC15FD5C766";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93918;-38.362101
"220C5F298C27498503839C4CA32256C4AB728E36FBA9D537261DA17931A49A56";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"2A33C607B17CB6A39757271F6C491A40B43C2191CD9388E84EBE2099CB04846C";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"4BD5120D000DB20DFB2064CB378959C47B9735389A1E60D2F266BC2C96A89EDD";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"35011BDD407613F88995103E05355D03721EB3BE537954B69BDE203C2D212E6F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
C33928310099593B96EFFFC09E0E64B8CC9BF41E2CFB09616758C1F8C4982908;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
"9D5F03772E91B26D8462C095CAC2E634DBFF64BEE35416CBA089B812EB3C05C5";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93272;-38.368426
D6979E27152ECBC11E714B6B692BC2891C596927418451DA635F0A31191E594C;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936405;-38.362776
"592A6BA0C4F166ECF0C6756ACCEC03B8606531503748BC12F6E4A4F59AC155E7";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934708;-38.363053
"47331062C2DCEEB49046412D88BE4D97B674D0E7C9E7B02BBCE8A4192CF5306C";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;;
B63CABBDCE0C47F7419A2A1D5E07C7ED13D875D262F42CB1F4F7727E74623E95;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;;
"720F9F65061BDE597C5501A67131F166626A71D93CBA7F3EECB239E21E82025F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936898;-38.364626
AFDEA0968EF51D6465726D72F1F502EC29A5719B420AB7F4574006B0A59B09D2;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;;
"9BADD1F1FE5F6323297F5F93F60BF01CC1BC1BB7E747472E2729048B82723F28";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941291;-38.369193
"9B1CAA65406BEED00E9F7C6B7188D3F0CE45BBA1E5B3C3C9C51321C8D3437727";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938338;-38.369995
"8B2836E66C71ED8B9406B091C8066A6EA71BE635BF48713B4F40EFDE84A7D1E9";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933848;-38.369443
A47FE9270A6CB45087D3F4AD6F043A97F25C836EE204161DC8DC800F16216B90;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936627;-38.358549
FDC947BEC47F4B821F9BEF886DEB4AB7A1248ED6855417F5C131CE065E2274D3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
FE7E1EE2CE492A464E80F1EF2DB4244992E5A2A599F0138BFAAAD2C83AFDC77A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;;
"22983C130642DA1EA12C782D5A56AFE7B3A1EF10A76ED80F23993763ED76706A";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.94633;-38.367758
"305C5F1477F7C4569C8D2FF4B93A39C9306689B43B5B1238E68BA393E2077A4E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932488;-38.368132
"8D8BF49BE39719B63A3B402932C2B9D7EB4B014AACC7693A1599012B57468B25";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.950595;-38.356168
"21F51265E29518600769FDDD36A391AFB4CCA0434129EA8E8CF623BD7D66F711";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938098;-38.360688
"13ADF433A4D45D310203B414784275718FE38B092B4FAB323F755725F2CDEECF";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.939914;-38.357589
BAA1B4B1B176E5488CEF469058E92607E2D65A60A471D5153633A3FA698E1B10;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945843;-38.372863
"6B2696EBBBB49BEF78B1EC39DA5EFEC708FE531E524339632388E5CF0086E1C9";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.93788;-38.358707
E41284A26850BC8C63CD9F3FBE10F446D6F390E0C18EC5EEAAA38335273BB4FB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93711;-38.367173
BACE966324816625173E5C9B8C8520725F888CD34C8BC18526A00147F40F9E02;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;;
ADAB0D3FA43F2B131CEBCEEF4CC1FC902613E64B41822A8E17EB5BF9AB5DF7B5;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934009;-38.364078
"05E7508F85C529F23307368811DD4599203FD261A2651AEC576A9D35938052BE";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948477;-38.371934
"910FD38803EF1823EFF5FC96A5E28807F54D7170DA6014A720C4617C67A1138A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940419;-38.361084
"84D3BEE79EDFCE93F7089EDB4E6179DC9FEF46A5257143E954E49D4C1194BF6A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940525;-38.361356
"989CB36AE5B776F0D15090EE76142B14EB421A4ACAFFFDFAA275DA25C0B734D0";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942699;-38.366723
"39D4F7C9D728374C46D76B522AA8D0860689FBF750E227113CCB5F839CB3C054";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.943233;-38.366476
"32D8186ED3482C3B18F031AC272CAB49EE2A446477F01B4E94D8D3E2C56FA4AE";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.942494;-38.366584
C0A1851EB133E5A473D2E1AF92A91471B2DA291F04C0726B518F59D9CDAD08CE;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942974;-38.366599
"015DD96FF35D35E723543D78B92C9AD496FFD7EA66F610B242B4400A6E7E101E";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941216;-38.361619
"05087B1146CC3220A3AB6CB5037D2A678B8829AF8602D8DC4783936CAE877DAC";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940963;-38.361458
"9AA3C46D8CB69DE897136A1FAA2F54CAC933BD49D934EC2D0ECE6D199F6468BF";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.94098;-38.360948
B178E40485B00314C84A9E98ACE5922D58CDD609B55992AE52DA2BE5FE18D64D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940899;-38.361339
"3AE29916324C451716D1CAE9B1A2F2E9CD221A6E5465804D3E858A217A12D884";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94077;-38.360315
D942FBECD90C539621965A6099EC53488343F63EF1B3BC90400E78343E1BD536;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940364;-38.362402
"873EBE4563D66BA9B8DC1ED7F450FC1626094196A6044DEAC4EE8F2360D84B52";SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.940872;-38.361146
AC2B5F97124765804C1D35AF4E5221CF9AA27FA17B173F4947DAB276569F7487;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.940543;-38.362926
"7DB44EB1822CC15BBC65AC2DE255373FC1D2898E752CEFCAAC2213F449AD9859";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940667;-38.362736
"1D427232698B0C5710E9C1A2BCE7C3745D6A3D1391051DF68EC88AAA87460667";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943032;-38.36232
"6BDBA696DDAC9BB78BF2B9CB7E6C1BD5030D400D59440A774D78A7B607071144";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940919;-38.362506
"3828C7587325ECEA92289E6729309CE15476DB11DE4248A75FB4470ADA288F11";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943161;-38.362372
BFA739DDD42C3FB712AC278FE844DEA8E678DCF64E93CA715E396659D1E020FA;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940967;-38.362507
"67E833B149EFCC3824C1889ACC999DFF05C0F1B5008E680BDC9F4194E7789BAF";SALVADOR UMB;RESIDENCIAL;HABITADO;12;0;-12.940999;-38.362375
"9BB104D2642815026A4363429C052D789A62E38EC4087BB1EBBE3FED20CF6B6C";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.941926;-38.360269
"43071F7754E6FEEE4EB5AE40012D6F447CC2B938D37AD977DCE67E2CFC947BB8";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.941908;-38.360047
"1F199E7ED488035F6E24D53E85B9011AEEA3A63F20CFE37F486514A378F9A4BC";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939691;-38.359969
"5B3CEC9CD67A4785C303FDF179C0912F73F957889B14915EB7AA678A7E40D6FF";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939804;-38.359992
